Brightness Level,Color,Intensity
0.0,B,1434.1392123287671
0.0,B,1456.582705479452
0.0,B,1512.6914383561643
0.0,B,1568.8001712328767
0.0,B,1492.492294520548
0.0,B,1413.9400684931506
0.0,B,1402.7183219178082
0.0,B,1532.8905821917808
0.0,B,1523.9131849315067
0.0,B,1496.980993150685
0.0,B,1530.6462328767122
0.0,B,1523.9131849315067
0.0,B,1476.7818493150685
0.0,B,1445.3609589041096
0.0,B,1461.0714041095891
0.0,B,1571.0445205479452
0.0,B,1420.6731164383561
0.0,B,1411.6957191780823
0.0,B,1539.6236301369863
0.0,B,1514.935787671233
0.0,B,1494.7366438356164
0.0,B,1470.048801369863
0.0,B,1431.8948630136986
0.0,B,1503.7140410958905
0.0,B,1658.5741438356165
0.0,B,1463.3157534246575
0.0,B,1465.560102739726
0.0,B,1568.8001712328767
0.0,B,1454.3383561643836
0.0,B,1454.3383561643836
0.0,B,1481.2705479452054
0.0,B,1532.8905821917808
0.0,B,1508.2027397260274
0.0,B,1474.5375
0.0,B,1456.582705479452
0.0,B,1517.1801369863015
0.0,B,1476.7818493150685
0.0,B,1488.003595890411
0.0,B,1490.2479452054795
0.0,B,1822.4116438356164
0.0,B,1523.9131849315067
0.0,B,1458.8270547945206
0.0,B,1456.582705479452
0.0,B,1472.2931506849316
0.0,B,1456.582705479452
0.0,B,1454.3383561643836
0.0,B,1523.9131849315067
0.0,B,1571.0445205479452
0.0,B,1544.1123287671232
0.0,B,1600.2210616438356
0.0,B,1530.6462328767122
0.0,B,1526.1575342465753
0.0,B,1461.0714041095891
0.0,B,1479.026198630137
0.0,B,1559.8227739726028
0.0,B,1467.8044520547944
0.0,B,1521.6688356164384
0.0,B,1445.3609589041096
0.0,B,1461.0714041095891
0.0,B,1512.6914383561643
0.0,B,1512.6914383561643
0.0,B,1514.935787671233
0.0,B,1458.8270547945206
0.0,B,1467.8044520547944
0.0,B,1647.352397260274
0.0,B,1474.5375
0.0,B,1508.2027397260274
0.0,B,1378.0304794520548
0.0,B,1562.0671232876712
0.0,B,1490.2479452054795
0.0,B,1501.469691780822
0.0,B,1404.9626712328768
0.0,B,1452.094006849315
0.0,B,1580.021917808219
0.0,B,1456.582705479452
0.0,B,1611.442808219178
0.0,B,1606.954109589041
0.0,B,1411.6957191780823
0.0,B,1517.1801369863015
0.0,B,1532.8905821917808
0.0,B,1389.2522260273972
0.0,B,1409.4513698630137
0.0,B,1573.2888698630136
0.0,B,1456.582705479452
0.0,B,1521.6688356164384
0.0,B,1422.9174657534247
0.0,B,1784.257705479452
0.0,B,1541.867979452055
0.0,B,1541.867979452055
0.0,B,1438.627910958904
0.0,B,1568.8001712328767
0.0,B,1479.026198630137
0.0,B,1483.514897260274
0.0,B,1638.375
0.0,B,1418.4287671232876
0.0,B,1624.908904109589
0.0,B,1496.980993150685
0.0,B,1447.6053082191781
0.0,B,1413.9400684931506
0.0,B,1559.8227739726028
0.0,B,1571.0445205479452
0.0,B,1456.582705479452
0.0,B,1436.3835616438357
0.0,B,1431.8948630136986
0.0,B,1488.003595890411
0.0,B,1483.514897260274
0.0,B,1490.2479452054795
0.0,B,1485.7592465753426
0.0,B,1633.886301369863
0.0,B,1449.8496575342465
0.0,B,1492.492294520548
0.0,B,3647.0676369863013
0.0,B,1654.0854452054793
0.0,B,1624.908904109589
0.0,B,1517.1801369863015
0.0,B,1452.094006849315
0.0,B,1445.3609589041096
0.0,B,1472.2931506849316
0.0,B,1499.2253424657533
0.0,B,1544.1123287671232
0.0,B,1436.3835616438357
0.0,B,1510.447089041096
0.0,B,1537.3792808219177
0.0,B,1508.2027397260274
0.0,B,1512.6914383561643
0.0,B,1508.2027397260274
0.0,B,1479.026198630137
0.0,B,1479.026198630137
0.0,B,1499.2253424657533
0.0,B,1456.582705479452
0.0,B,1416.1844178082192
0.0,B,1541.867979452055
0.0,B,1496.980993150685
0.0,B,1443.116609589041
0.0,B,1548.6010273972602
0.0,B,1420.6731164383561
0.0,B,1512.6914383561643
0.0,B,2001.9595890410958
0.0,B,1615.9315068493152
0.0,B,1548.6010273972602
0.0,B,1555.3340753424657
0.0,B,1470.048801369863
0.0,B,1541.867979452055
0.0,B,1557.5784246575342
0.0,B,1508.2027397260274
0.0,B,1636.1306506849314
0.0,B,1523.9131849315067
0.0,B,1454.3383561643836
0.0,B,1636.1306506849314
0.0,B,1577.7775684931507
0.0,B,1496.980993150685
0.0,B,1431.8948630136986
0.0,B,1548.6010273972602
0.0,B,1550.8453767123287
0.0,B,1532.8905821917808
0.0,B,1544.1123287671232
0.0,B,1517.1801369863015
0.0,B,1510.447089041096
0.0,B,1476.7818493150685
0.0,B,1479.026198630137
0.0,B,1474.5375
0.0,B,2210.684075342466
0.0,B,1631.6419520547945
0.0,B,1503.7140410958905
0.0,B,1474.5375
0.0,B,1490.2479452054795
0.0,B,1470.048801369863
0.0,B,1490.2479452054795
0.0,B,1456.582705479452
0.0,B,1485.7592465753426
0.0,B,1526.1575342465753
0.0,B,1395.9852739726027
0.0,B,1483.514897260274
0.0,B,1463.3157534246575
0.0,B,1591.2436643835617
0.0,B,1364.5643835616438
0.0,B,1492.492294520548
0.0,B,1546.3566780821918
0.0,B,1449.8496575342465
0.0,B,1705.7054794520548
0.0,B,1494.7366438356164
0.0,B,1483.514897260274
0.0,B,1555.3340753424657
0.0,B,1474.5375
0.0,B,1404.9626712328768
0.0,B,1447.6053082191781
0.0,B,1573.2888698630136
0.0,B,1503.7140410958905
0.0,B,1443.116609589041
0.0,B,1582.2662671232877
0.0,B,1496.980993150685
0.0,B,1564.3114726027397
0.0,B,1640.6193493150686
0.0,B,1537.3792808219177
0.0,B,1535.1349315068494
0.0,B,1447.6053082191781
0.0,B,1452.094006849315
0.0,B,1481.2705479452054
0.0,B,1431.8948630136986
0.0,B,1669.795890410959
0.0,B,1488.003595890411
0.0,B,1611.442808219178
0.0,B,1602.4654109589042
0.0,B,1539.6236301369863
0.0,B,1638.375
0.0,B,1562.0671232876712
0.0,B,1519.4244863013698
0.0,B,1519.4244863013698
0.0,B,1443.116609589041
0.0,B,1485.7592465753426
0.0,B,1488.003595890411
0.0,B,1528.401883561644
0.0,B,1378.0304794520548
0.0,B,1427.4061643835616
0.0,B,1494.7366438356164
0.0,B,1488.003595890411
0.0,B,1510.447089041096
0.0,B,1470.048801369863
0.0,B,1463.3157534246575
0.0,B,1436.3835616438357
0.0,B,1488.003595890411
0.0,B,1413.9400684931506
0.0,B,1474.5375
0.0,B,1465.560102739726
0.0,B,1813.4342465753425
0.0,B,1550.8453767123287
0.0,B,1467.8044520547944
0.0,B,1458.8270547945206
0.0,B,1532.8905821917808
0.0,B,1490.2479452054795
0.0,B,1541.867979452055
0.0,B,1490.2479452054795
0.0,B,1454.3383561643836
0.0,B,1674.2845890410958
0.0,B,1467.8044520547944
0.0,B,1402.7183219178082
0.0,B,1494.7366438356164
0.0,B,1490.2479452054795
0.0,B,1546.3566780821918
0.0,B,1532.8905821917808
0.0,B,1398.2296232876713
0.0,B,1573.2888698630136
0.0,B,1535.1349315068494
0.0,B,1575.5332191780822
0.0,B,1593.48801369863
0.0,B,1499.2253424657533
0.0,B,1494.7366438356164
0.0,B,1479.026198630137
0.0,B,1526.1575342465753
0.0,B,1705.7054794520548
0.0,B,1656.329794520548
0.0,B,1523.9131849315067
0.0,B,1443.116609589041
0.0,B,1586.7549657534246
0.0,B,1436.3835616438357
0.0,B,1492.492294520548
0.0,B,1440.8722602739726
0.0,B,1609.1984589041097
0.0,B,1512.6914383561643
0.0,B,1548.6010273972602
0.0,B,1790.9907534246574
0.0,B,1566.5558219178083
0.0,B,1456.582705479452
0.0,B,1573.2888698630136
0.0,B,1479.026198630137
0.0,B,1564.3114726027397
0.0,B,1588.9993150684932
0.0,B,1609.1984589041097
0.0,B,1517.1801369863015
0.0,B,1472.2931506849316
0.0,B,1532.8905821917808
0.0,B,1606.954109589041
0.0,B,1461.0714041095891
0.0,B,1831.3890410958904
0.0,B,1494.7366438356164
0.0,B,1553.0897260273973
0.0,B,1566.5558219178083
0.0,B,1562.0671232876712
0.0,B,1449.8496575342465
0.0,B,1492.492294520548
0.0,B,1568.8001712328767
0.0,B,1422.9174657534247
0.0,B,1539.6236301369863
0.0,B,1521.6688356164384
0.0,B,1337.6321917808218
0.0,B,1454.3383561643836
0.0,B,1470.048801369863
0.0,B,1465.560102739726
0.0,B,1537.3792808219177
0.0,B,1496.980993150685
0.0,B,1528.401883561644
0.0,B,1665.307191780822
0.0,B,1622.6645547945207
0.0,B,1470.048801369863
0.0,B,1512.6914383561643
0.0,B,1463.3157534246575
0.0,B,1550.8453767123287
0.0,B,1600.2210616438356
0.0,B,1555.3340753424657
0.0,B,1483.514897260274
0.0,B,1483.514897260274
0.0,B,1481.2705479452054
0.0,B,1436.3835616438357
0.0,B,1508.2027397260274
0.0,B,1573.2888698630136
0.0,B,1510.447089041096
0.0,B,1463.3157534246575
0.0,B,1409.4513698630137
0.0,B,1476.7818493150685
0.0,B,1503.7140410958905
0.0,B,1476.7818493150685
0.0,B,1458.8270547945206
0.0,B,1481.2705479452054
0.0,B,1474.5375
0.0,B,2125.398801369863
0.0,B,1537.3792808219177
0.0,B,1458.8270547945206
0.0,B,1521.6688356164384
0.0,B,1481.2705479452054
0.0,B,1508.2027397260274
0.0,B,1568.8001712328767
0.0,B,1618.1758561643835
0.0,B,1573.2888698630136
0.0,B,1496.980993150685
0.0,B,1479.026198630137
0.0,B,1427.4061643835616
0.0,B,1481.2705479452054
0.0,B,1409.4513698630137
0.0,B,1483.514897260274
0.0,B,1467.8044520547944
0.0,B,1788.746404109589
0.0,B,1862.8099315068494
0.0,B,1575.5332191780822
0.0,B,1575.5332191780822
0.0,B,1580.021917808219
0.0,B,1505.9583904109588
0.0,B,1512.6914383561643
0.0,B,1445.3609589041096
0.0,B,1476.7818493150685
0.0,B,1640.6193493150686
0.0,B,1618.1758561643835
0.0,B,1452.094006849315
0.0,B,1416.1844178082192
0.0,B,1651.841095890411
0.0,B,1461.0714041095891
0.0,B,1490.2479452054795
0.0,B,1514.935787671233
0.0,B,1521.6688356164384
0.0,B,1537.3792808219177
0.0,B,1503.7140410958905
0.0,B,1593.48801369863
0.0,B,1714.6828767123288
0.0,B,1766.302910958904
0.0,B,1544.1123287671232
0.0,B,1716.9272260273972
0.0,B,1496.980993150685
0.0,B,1512.6914383561643
0.0,B,1474.5375
0.0,B,1577.7775684931507
0.0,B,1562.0671232876712
0.0,B,1865.0542808219177
0.0,B,1458.8270547945206
0.0,B,1728.1489726027398
0.0,B,1496.980993150685
0.0,B,1577.7775684931507
0.0,B,1454.3383561643836
0.0,B,1606.954109589041
0.0,B,1602.4654109589042
0.0,B,1479.026198630137
0.0,B,1510.447089041096
0.0,B,1483.514897260274
0.0,B,1553.0897260273973
0.0,B,1665.307191780822
0.0,B,1883.0090753424658
0.0,B,1593.48801369863
0.0,B,1539.6236301369863
0.0,B,1505.9583904109588
0.0,B,1501.469691780822
0.0,B,1474.5375
0.0,B,1434.1392123287671
0.0,B,1456.582705479452
0.0,B,1512.6914383561643
0.0,B,1485.7592465753426
0.0,B,1512.6914383561643
0.0,B,1456.582705479452
0.0,B,1537.3792808219177
0.0,B,1474.5375
0.0,B,1535.1349315068494
0.0,B,1566.5558219178083
0.0,B,1532.8905821917808
0.0,B,1564.3114726027397
0.0,B,1456.582705479452
0.0,B,1463.3157534246575
0.0,B,1375.7861301369862
0.0,B,1573.2888698630136
0.0,B,1483.514897260274
0.0,B,1449.8496575342465
0.0,B,1544.1123287671232
0.0,B,1393.7409246575342
0.0,B,1463.3157534246575
0.0,B,1546.3566780821918
0.0,B,1443.116609589041
0.0,B,1582.2662671232877
0.0,B,1418.4287671232876
0.0,B,1541.867979452055
0.0,B,1508.2027397260274
0.0,B,1490.2479452054795
0.0,B,1485.7592465753426
0.0,B,1535.1349315068494
0.0,B,1568.8001712328767
0.0,B,1519.4244863013698
0.0,B,1501.469691780822
0.0,B,1517.1801369863015
0.0,B,1488.003595890411
0.0,B,1530.6462328767122
0.0,B,1503.7140410958905
0.0,B,1456.582705479452
0.0,B,1492.492294520548
0.0,B,1472.2931506849316
0.0,B,1571.0445205479452
0.0,B,1676.5289383561644
0.0,B,1447.6053082191781
0.0,B,1508.2027397260274
0.0,B,3519.139726027397
0.0,B,1532.8905821917808
0.0,B,1492.492294520548
0.0,B,1521.6688356164384
0.0,B,1505.9583904109588
0.0,B,1472.2931506849316
0.0,B,1503.7140410958905
0.0,B,1492.492294520548
0.0,B,1490.2479452054795
0.0,B,1548.6010273972602
0.0,B,1452.094006849315
0.0,B,1759.5698630136985
0.0,B,1539.6236301369863
0.0,B,1514.935787671233
0.0,B,1528.401883561644
0.0,B,1555.3340753424657
0.0,B,1501.469691780822
0.0,B,1571.0445205479452
0.0,B,1434.1392123287671
0.0,B,1472.2931506849316
0.0,B,1490.2479452054795
0.0,B,1528.401883561644
0.0,B,1494.7366438356164
0.0,B,1470.048801369863
0.0,B,1467.8044520547944
0.0,B,1624.908904109589
0.0,B,1461.0714041095891
0.0,B,1503.7140410958905
0.0,B,1510.447089041096
0.0,B,1496.980993150685
0.0,B,1568.8001712328767
0.0,B,1665.307191780822
0.0,B,1532.8905821917808
0.0,B,1494.7366438356164
0.0,B,1434.1392123287671
0.0,B,1389.2522260273972
0.0,B,1510.447089041096
0.0,B,1452.094006849315
0.0,B,1436.3835616438357
0.0,B,1564.3114726027397
0.0,B,1449.8496575342465
0.0,B,1562.0671232876712
0.0,B,1768.5472602739726
0.0,B,1479.026198630137
0.0,B,1454.3383561643836
0.0,B,1465.560102739726
0.0,B,1434.1392123287671
0.0,B,1663.0628424657534
0.0,B,1470.048801369863
0.0,B,1537.3792808219177
0.0,B,1512.6914383561643
0.0,B,1436.3835616438357
0.0,B,1588.9993150684932
0.0,B,1523.9131849315067
0.0,B,1521.6688356164384
0.0,B,1476.7818493150685
0.0,B,1436.3835616438357
0.0,B,1550.8453767123287
0.0,B,1548.6010273972602
0.0,B,1492.492294520548
0.0,B,1613.6871575342466
0.0,B,1429.6505136986302
0.0,B,1443.116609589041
0.0,B,1557.5784246575342
0.0,B,1537.3792808219177
0.0,B,1633.886301369863
0.0,B,1499.2253424657533
0.0,B,1519.4244863013698
0.0,B,1452.094006849315
0.0,B,1638.375
0.0,B,1485.7592465753426
0.0,B,1546.3566780821918
0.0,B,1427.4061643835616
0.0,B,1458.8270547945206
0.0,B,1395.9852739726027
0.0,B,1488.003595890411
0.0,B,1503.7140410958905
0.0,B,1463.3157534246575
0.0,B,1588.9993150684932
0.0,B,1514.935787671233
0.0,B,1476.7818493150685
0.0,B,1499.2253424657533
0.0,B,1532.8905821917808
0.0,B,1479.026198630137
0.0,B,1501.469691780822
0.0,B,1472.2931506849316
0.0,B,1492.492294520548
0.0,B,1496.980993150685
0.0,B,1407.2070205479451
0.0,B,1472.2931506849316
0.0,B,1532.8905821917808
0.0,B,1476.7818493150685
0.0,B,1532.8905821917808
0.0,B,1521.6688356164384
0.0,B,1539.6236301369863
0.0,B,1604.7097602739725
0.0,B,1461.0714041095891
0.0,B,2058.068321917808
0.0,B,1483.514897260274
0.0,B,1490.2479452054795
0.0,B,1564.3114726027397
0.0,B,1472.2931506849316
0.0,B,1586.7549657534246
0.0,B,1526.1575342465753
0.0,B,1698.9724315068493
0.0,B,1467.8044520547944
0.0,B,1427.4061643835616
0.0,B,1413.9400684931506
0.0,B,1710.1941780821917
0.0,B,1606.954109589041
0.0,B,1452.094006849315
0.0,B,1463.3157534246575
0.0,B,1517.1801369863015
0.0,B,1404.9626712328768
0.0,B,1514.935787671233
0.0,B,1467.8044520547944
0.0,B,1434.1392123287671
0.0,B,1431.8948630136986
0.0,B,1479.026198630137
0.0,B,1499.2253424657533
0.0,B,1521.6688356164384
0.0,B,1604.7097602739725
0.0,B,1535.1349315068494
0.0,B,1418.4287671232876
0.0,B,1611.442808219178
0.0,B,1407.2070205479451
0.0,B,1456.582705479452
0.0,B,1541.867979452055
0.0,B,1526.1575342465753
0.0,B,1600.2210616438356
0.0,B,1555.3340753424657
0.0,B,1557.5784246575342
0.0,B,1571.0445205479452
0.0,B,1564.3114726027397
0.0,B,1512.6914383561643
0.0,B,1847.0994863013698
0.0,B,1499.2253424657533
0.0,B,1627.1532534246576
0.0,B,1474.5375
0.0,B,1447.6053082191781
0.0,B,1431.8948630136986
0.0,B,1707.9498287671233
0.0,B,1458.8270547945206
0.0,B,1535.1349315068494
0.0,B,1470.048801369863
0.0,B,2356.5667808219177
0.0,B,1622.6645547945207
0.0,B,1427.4061643835616
0.0,B,1492.492294520548
0.0,B,1463.3157534246575
0.0,B,1474.5375
0.0,B,1678.7732876712328
0.0,B,1472.2931506849316
0.0,B,1512.6914383561643
0.0,B,1483.514897260274
0.0,B,1562.0671232876712
0.0,B,1559.8227739726028
0.0,B,1400.4739726027397
0.0,B,1472.2931506849316
0.0,B,1425.161815068493
0.0,B,1602.4654109589042
0.0,B,1494.7366438356164
0.0,B,1517.1801369863015
0.0,B,1481.2705479452054
0.0,B,1443.116609589041
0.0,B,1526.1575342465753
0.0,B,1537.3792808219177
0.0,B,1494.7366438356164
0.0,B,1438.627910958904
0.0,B,1496.980993150685
0.0,B,1510.447089041096
0.0,B,1600.2210616438356
0.0,B,1496.980993150685
0.0,B,1488.003595890411
0.0,B,1431.8948630136986
0.0,B,1470.048801369863
0.0,B,1476.7818493150685
0.0,B,1530.6462328767122
0.0,B,1440.8722602739726
0.0,B,1528.401883561644
0.0,B,1492.492294520548
0.0,B,1456.582705479452
0.0,B,2010.9369863013699
0.0,B,1642.863698630137
0.0,B,1454.3383561643836
0.0,B,1479.026198630137
0.0,B,1445.3609589041096
0.0,B,1582.2662671232877
0.0,B,1499.2253424657533
0.0,B,1492.492294520548
0.0,B,1692.2393835616438
0.0,B,1463.3157534246575
0.0,B,1582.2662671232877
0.0,B,1472.2931506849316
0.0,B,1483.514897260274
0.0,B,1512.6914383561643
0.0,B,1461.0714041095891
0.0,B,1470.048801369863
0.0,B,1571.0445205479452
0.0,B,1449.8496575342465
0.0,B,1526.1575342465753
0.0,B,1604.7097602739725
0.0,B,1564.3114726027397
0.0,B,1562.0671232876712
0.0,B,1413.9400684931506
0.0,B,1528.401883561644
0.0,B,1458.8270547945206
0.0,B,1476.7818493150685
0.0,B,1467.8044520547944
0.0,B,1409.4513698630137
0.0,B,1523.9131849315067
0.0,B,1584.5106164383562
0.0,B,1764.0585616438357
0.0,B,1571.0445205479452
0.0,B,1618.1758561643835
0.0,B,1535.1349315068494
0.0,B,1483.514897260274
0.0,B,1505.9583904109588
0.0,B,1436.3835616438357
0.0,B,1427.4061643835616
0.0,B,1584.5106164383562
0.0,B,1488.003595890411
0.0,B,1528.401883561644
0.0,B,1683.26198630137
0.0,B,1499.2253424657533
0.0,B,1532.8905821917808
0.0,B,1611.442808219178
0.0,B,1427.4061643835616
0.0,B,1508.2027397260274
0.0,B,1458.8270547945206
0.0,B,1496.980993150685
0.0,B,1467.8044520547944
0.0,B,1470.048801369863
0.0,B,1452.094006849315
0.0,B,1467.8044520547944
0.0,B,1503.7140410958905
0.0,B,1492.492294520548
0.0,B,1467.8044520547944
0.0,B,1532.8905821917808
0.0,B,1420.6731164383561
0.0,B,1492.492294520548
0.0,B,1512.6914383561643
0.0,B,1427.4061643835616
0.0,B,1584.5106164383562
0.0,B,1454.3383561643836
0.0,B,1595.7323630136987
0.0,B,1481.2705479452054
0.0,B,1550.8453767123287
0.0,B,1438.627910958904
0.0,B,1429.6505136986302
0.0,B,1535.1349315068494
0.0,B,1611.442808219178
0.0,B,1438.627910958904
0.0,B,1463.3157534246575
0.0,B,1535.1349315068494
0.0,B,1474.5375
0.0,B,1505.9583904109588
0.0,B,1431.8948630136986
0.0,B,1404.9626712328768
0.0,B,1600.2210616438356
0.0,B,1398.2296232876713
0.0,B,1521.6688356164384
0.0,B,1447.6053082191781
0.0,B,1422.9174657534247
0.0,B,1434.1392123287671
0.0,B,1474.5375
0.0,B,1467.8044520547944
0.0,B,1407.2070205479451
0.0,B,1438.627910958904
1.0,B,1355.58698630137
1.0,B,1344.3652397260273
1.0,B,1402.7183219178082
1.0,B,1292.7452054794521
1.0,B,1391.4965753424658
1.0,B,1514.935787671233
1.0,B,1476.7818493150685
1.0,B,1521.6688356164384
1.0,B,1573.2888698630136
1.0,B,1546.3566780821918
1.0,B,1508.2027397260274
1.0,B,1494.7366438356164
1.0,B,1788.746404109589
1.0,B,1609.1984589041097
1.0,B,1510.447089041096
1.0,B,1620.420205479452
1.0,B,1503.7140410958905
1.0,B,1431.8948630136986
1.0,B,1535.1349315068494
1.0,B,1694.4837328767123
1.0,B,1510.447089041096
1.0,B,1481.2705479452054
1.0,B,1463.3157534246575
1.0,B,1573.2888698630136
1.0,B,1640.6193493150686
1.0,B,1611.442808219178
1.0,B,1512.6914383561643
1.0,B,1768.5472602739726
1.0,B,1631.6419520547945
1.0,B,1470.048801369863
1.0,B,1431.8948630136986
1.0,B,1674.2845890410958
1.0,B,1532.8905821917808
1.0,B,1431.8948630136986
1.0,B,1488.003595890411
1.0,B,1622.6645547945207
1.0,B,1490.2479452054795
1.0,B,1467.8044520547944
1.0,B,1627.1532534246576
1.0,B,1481.2705479452054
1.0,B,1517.1801369863015
1.0,B,1638.375
1.0,B,1595.7323630136987
1.0,B,1510.447089041096
1.0,B,1479.026198630137
1.0,B,2215.172773972603
1.0,B,1530.6462328767122
1.0,B,1790.9907534246574
1.0,B,1427.4061643835616
1.0,B,1413.9400684931506
1.0,B,1456.582705479452
1.0,B,1514.935787671233
1.0,B,1535.1349315068494
1.0,B,1488.003595890411
1.0,B,1550.8453767123287
1.0,B,1501.469691780822
1.0,B,1526.1575342465753
1.0,B,1512.6914383561643
1.0,B,1452.094006849315
1.0,B,1409.4513698630137
1.0,B,1490.2479452054795
1.0,B,1862.8099315068494
1.0,B,1440.8722602739726
1.0,B,1499.2253424657533
1.0,B,1467.8044520547944
1.0,B,1492.492294520548
1.0,B,1472.2931506849316
1.0,B,1550.8453767123287
1.0,B,1530.6462328767122
1.0,B,1494.7366438356164
1.0,B,1517.1801369863015
1.0,B,1577.7775684931507
1.0,B,1496.980993150685
1.0,B,1640.6193493150686
1.0,B,1604.7097602739725
1.0,B,1510.447089041096
1.0,B,1654.0854452054793
1.0,B,1476.7818493150685
1.0,B,1440.8722602739726
1.0,B,1512.6914383561643
1.0,B,1562.0671232876712
1.0,B,1474.5375
1.0,B,1496.980993150685
1.0,B,1494.7366438356164
1.0,B,1501.469691780822
1.0,B,1817.9229452054794
1.0,B,1562.0671232876712
1.0,B,1494.7366438356164
1.0,B,1535.1349315068494
1.0,B,1761.814212328767
1.0,B,1485.7592465753426
1.0,B,1474.5375
1.0,B,1535.1349315068494
1.0,B,1519.4244863013698
1.0,B,1600.2210616438356
1.0,B,1530.6462328767122
1.0,B,1508.2027397260274
1.0,B,1465.560102739726
1.0,B,1445.3609589041096
1.0,B,1456.582705479452
1.0,B,1438.627910958904
1.0,B,1627.1532534246576
1.0,B,1494.7366438356164
1.0,B,1494.7366438356164
1.0,B,1470.048801369863
1.0,B,1526.1575342465753
1.0,B,1481.2705479452054
1.0,B,1535.1349315068494
1.0,B,1472.2931506849316
1.0,B,1537.3792808219177
1.0,B,1613.6871575342466
1.0,B,1461.0714041095891
1.0,B,1472.2931506849316
1.0,B,1434.1392123287671
1.0,B,2055.8239726027396
1.0,B,1492.492294520548
1.0,B,1512.6914383561643
1.0,B,1458.8270547945206
1.0,B,1606.954109589041
1.0,B,1732.6376712328768
1.0,B,1523.9131849315067
1.0,B,1548.6010273972602
1.0,B,1548.6010273972602
1.0,B,1454.3383561643836
1.0,B,1472.2931506849316
1.0,B,1544.1123287671232
1.0,B,1418.4287671232876
1.0,B,1562.0671232876712
1.0,B,1553.0897260273973
1.0,B,1467.8044520547944
1.0,B,1577.7775684931507
1.0,B,1580.021917808219
1.0,B,1755.0811643835616
1.0,B,1553.0897260273973
1.0,B,1541.867979452055
1.0,B,1539.6236301369863
1.0,B,1537.3792808219177
1.0,B,1438.627910958904
1.0,B,1400.4739726027397
1.0,B,1535.1349315068494
1.0,B,1395.9852739726027
1.0,B,1501.469691780822
1.0,B,1485.7592465753426
1.0,B,1629.397602739726
1.0,B,1521.6688356164384
1.0,B,1539.6236301369863
1.0,B,1400.4739726027397
1.0,B,1564.3114726027397
1.0,B,1532.8905821917808
1.0,B,1445.3609589041096
1.0,B,1463.3157534246575
1.0,B,1445.3609589041096
1.0,B,1449.8496575342465
1.0,B,1463.3157534246575
1.0,B,1512.6914383561643
1.0,B,1449.8496575342465
1.0,B,1517.1801369863015
1.0,B,1521.6688356164384
1.0,B,1609.1984589041097
1.0,B,1463.3157534246575
1.0,B,1496.980993150685
1.0,B,1544.1123287671232
1.0,B,1472.2931506849316
1.0,B,1431.8948630136986
1.0,B,1465.560102739726
1.0,B,1577.7775684931507
1.0,B,1474.5375
1.0,B,1523.9131849315067
1.0,B,1562.0671232876712
1.0,B,1490.2479452054795
1.0,B,1523.9131849315067
1.0,B,1539.6236301369863
1.0,B,1472.2931506849316
1.0,B,1514.935787671233
1.0,B,1490.2479452054795
1.0,B,1438.627910958904
1.0,B,1463.3157534246575
1.0,B,1544.1123287671232
1.0,B,1676.5289383561644
1.0,B,1508.2027397260274
1.0,B,1512.6914383561643
1.0,B,1519.4244863013698
1.0,B,1535.1349315068494
1.0,B,1550.8453767123287
1.0,B,1492.492294520548
1.0,B,1461.0714041095891
1.0,B,1555.3340753424657
1.0,B,1447.6053082191781
1.0,B,1705.7054794520548
1.0,B,1582.2662671232877
1.0,B,1526.1575342465753
1.0,B,1499.2253424657533
1.0,B,1539.6236301369863
1.0,B,1449.8496575342465
1.0,B,1465.560102739726
1.0,B,1532.8905821917808
1.0,B,1566.5558219178083
1.0,B,1505.9583904109588
1.0,B,1571.0445205479452
1.0,B,1494.7366438356164
1.0,B,1566.5558219178083
1.0,B,1521.6688356164384
1.0,B,1449.8496575342465
1.0,B,1613.6871575342466
1.0,B,1458.8270547945206
1.0,B,1595.7323630136987
1.0,B,1559.8227739726028
1.0,B,1508.2027397260274
1.0,B,1485.7592465753426
1.0,B,1411.6957191780823
1.0,B,1523.9131849315067
1.0,B,1539.6236301369863
1.0,B,1514.935787671233
1.0,B,1476.7818493150685
1.0,B,1481.2705479452054
1.0,B,1472.2931506849316
1.0,B,1611.442808219178
1.0,B,1575.5332191780822
1.0,B,1499.2253424657533
1.0,B,1523.9131849315067
1.0,B,1660.8184931506848
1.0,B,1600.2210616438356
1.0,B,1642.863698630137
1.0,B,1512.6914383561643
1.0,B,1521.6688356164384
1.0,B,1568.8001712328767
1.0,B,1470.048801369863
1.0,B,1557.5784246575342
1.0,B,1642.863698630137
1.0,B,1523.9131849315067
1.0,B,1519.4244863013698
1.0,B,1508.2027397260274
1.0,B,1584.5106164383562
1.0,B,1678.7732876712328
1.0,B,1730.3933219178082
1.0,B,1573.2888698630136
1.0,B,1631.6419520547945
1.0,B,1582.2662671232877
1.0,B,1521.6688356164384
1.0,B,1624.908904109589
1.0,B,1649.5967465753424
1.0,B,1600.2210616438356
1.0,B,1728.1489726027398
1.0,B,1627.1532534246576
1.0,B,1683.26198630137
1.0,B,1678.7732876712328
1.0,B,1730.3933219178082
1.0,B,1813.4342465753425
1.0,B,1876.2760273972603
1.0,B,1773.0359589041095
1.0,B,1862.8099315068494
1.0,B,1844.8551369863014
1.0,B,1817.9229452054794
1.0,B,1891.9864726027397
1.0,B,1880.7647260273973
1.0,B,2015.4256849315068
1.0,B,2037.8691780821919
1.0,B,2028.8917808219178
1.0,B,2031.1361301369864
1.0,B,2136.6205479452055
